id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Machine Learning For Big Data Analysis,"Bhattacharyya, Siddhartha / Bhaumik, Hrishikesh / Mukherjee, Anirban / De, Sourav",CSE,2018,,9783110550320,De Gruyter,6,102.95,9481.695,http://www.degruyter.com/isbn/9783110551433,
,Integration Of Cad/Capp/Cam,"Xue, Jianbin",CSE,2018,,9783110573084,De Gruyter,6,61.95,5705.595,http://www.degruyter.com/isbn/9783110573091,
,Quick Boot,"Dice, Pete",CSE,2018,,9781501515385,De Gruyter,6,53.95,4968.795,http://www.degruyter.com/isbn/9781501506819,
,Intelligent Decision Support Systems,"Borra, Surekha / Dey, Nilanjan / Bhattacharyya, Siddhartha / Bouhlel, Mohamed Salim",CSE,2019,,9783110618686,De Gruyter,6,133.95,12336.795,http://www.degruyter.com/isbn/9783110621105,
,Intelligent Multimedia Data Analysis,"Bhattacharyya, Siddhartha / Pan, Indrajit / Das, Abhijit / Gupta, Shibakali",CSE,2019,,9783110550313,De Gruyter,6,102.95,9481.695,http://www.degruyter.com/isbn/9783110552072,
,The Internet Of Everything,"Dey, Nilanjan / Shinde, Gitanjali / Mahalle, Parikshit / Olesen, Henning",CSE,2019,,9783110625486,De Gruyter,6,102.95,9481.695,http://www.degruyter.com/isbn/9783110628517,
,"Simulating Business Processes For Descriptive, Predictive, And Prescriptive Analytics","Greasley, Andrew",CSE,2019,,9781547416745,De Gruyter,6,51.99,4788.279,http://www.degruyter.com/isbn/9781547400690,
,Personalized Human-Computer Interaction,"Augstein, Mirjam / Herder, Eelco / Wörndl, Wolfgang",CSE,2019,,9783110552478,De Gruyter,6,72.95,6718.695,http://www.degruyter.com/isbn/9783110552485,
,Big Data Security,Shibakali Gupta,CSE,2019,,9783110605884,De Gruyter,6,102.95,9481.695,http://www.degruyter.com/isbn/9783110606058,
,Technoscientific Research,"Morawski, Roman Z.",CSE,2019,,9783110583908,De Gruyter,6,72.95,6718.695,http://www.degruyter.com/isbn/9783110584066,
,Information And Communication,"Fang, Binxing / Jia, Yan",CSE,2019,,9783110597844,De Gruyter,6,89.95,8284.395,http://www.degruyter.com/isbn/9783110599435,
,Online Social Network Analysis Vol 1 : Structure And Evolution,"Fang, Binxing / Jia, Yan",CSE,2019,,9783110596069,De Gruyter,6,89.95,8284.395,http://www.degruyter.com/isbn/9783110599374,
,Online Social Network Analysis Vol 2 :Groups And Interaction,"Fang, Binxing / Jia, Yan",CSE,2019,,9783110597776,De Gruyter,6,89.95,8284.395,http://www.degruyter.com/isbn/9783110599411,
,Programming In C++,"Rai, Laxmisha",CSE,2019,,9783110595390,De Gruyter,6,57.95,5337.195,http://www.degruyter.com/isbn/9783110593846,
,"Sharepoint Online Development, Configuration, And Administration","Beckner, Mark",CSE,2019,,9781547417346,De Gruyter,6,21.95,2021.595,http://www.degruyter.com/isbn/9781547401253,
,"Quick Start Guide To Azure Data Factory, Azure Data Lake Server, And Azure Data Warehouse","Beckner, Mark",CSE,2019,,9781547417353,De Gruyter,6,20.99,1933.179,http://www.degruyter.com/isbn/9781547401277,
,Elementary Synchronous Programming In C++ And Java Via Algorithms,"Janfada, Ali S.",CSE,2019,,9783110615494,De Gruyter Oldenbourg,6,41.95,3863.595,http://www.degruyter.com/isbn/9783110616484,
,Need-To-Know Technologies For A Successful Future,"Keogh, Jim",CSE,2018,,9781547416929,De|G Press,6,42.99,3959.379,http://www.degruyter.com/isbn/9781547400812,
,The Machine In The Ghost (Digitality And Its Consequences),Robin Boast,CSE,2020,,9781780237398,Reaktion Books,6,1395,1395,http://www.reaktionbooks.co.uk/display.asp?ISB=9781780237398&nat=false&stem=true&sf1=keyword&st1=9781780237398&m=1&dc=1,
,Data Mining In Time Series And Streaming Databases,Mark Last Et Al,CSE,2018,,9789813228030,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10655,
,Hybrid Metaheuristics: Research And Applications,Bhattacharyya Siddhartha,CSE,2018,,9789813270220,World Scientific Publishing Co. Pte. Ltd.,6,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10989,
,Image Processing And Analysis: A Primer,Gimel'farb Georgy & Delmas Patrice,CSE,2018,,9781786345813,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0173,
,Interactions In Multiagent Systems,Hao Jianye Et Al,CSE,2018,,9789813208735,World Scientific Publishing Co. Pte. Ltd.,6,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/10414,
,Mathematical Analysis For Machine Learning And Data Mining,Simovici Dan,CSE,2018,,9789813229686,World Scientific Publishing Co. Pte. Ltd.,6,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/10702,
,Unlocking Consciousness: Lessons From The Convergence Of Computing And Cognitive Psychology,Ross Charles T,CSE,2018,,9781786344687,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/q0136,
,Network Data Mining And Analysis,Gao Ming Et Al,CSE,2018,,9789813274952,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11120,
,Time-Aware Conversion Prediction For E-Commerce,Ji Wendi & Wang Xiaoling & Zhou Aoying,CSE,2018,,9789813224704,World Scientific Publishing Co. Pte. Ltd.,6,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10565,
,Data Science For Cyber-Security,Adams Niall Et Al,CSE,2018,,9781786345639,World Scientific Publishing Co. Pte. Ltd.,6,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/q0167,
,Technology Roadmapping,Tugrul Daim Et Al,CSE,2018,,9789813235335,World Scientific Publishing Co. Pte. Ltd.,6,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/10859,
,Computer Vision And Robotics In Perioperative Process,Yi Xu Et Al,CSE,2018,,9789813233270,World Scientific Publishing Co. Pte. Ltd.,6,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/10797,
,Document Analysis And Text Recognition: Benchmarking State-Of-The-Art Systems,Margner Volker Et Al,CSE,2018,,9789813229266,World Scientific Publishing Co. Pte. Ltd.,6,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10689,
,Facial Multi-Characteristics And Applications,Zhang Bob Et Al,CSE,2018,,9789813234574,World Scientific Publishing Co. Pte. Ltd.,6,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/10835,
,"Algorithms For Analysis, Inference, And Control Of Boolean Networks",Akutsu Tatsuya,CSE,2018,,9789813233423,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10801,
,"Introduction To The Analysis Of Algorithms, An (3Rd Edition)",Soltys Michael,CSE,2018,,9789813235908,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10875,
,Advanced Artificial Intelligence (Second Edition),Shi Zhongzhi,CSE,2019,,9789811200878,World Scientific Publishing Co. Pte. Ltd.,6,178,13937.4,https://www.worldscientific.com/worldscibooks/10.1142/11295,
,Big Data And The Computable Society: Algorithms And People In The Digital World,Talia Domenico,CSE,2019,,9781786347060,World Scientific Publishing Co. Pte. Ltd.,6,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/q0206,
,"Multilingual Text Analysis: Challenges, Models, And Approaches",Vanetik Natalia & Litvak Marina,CSE,2019,,9789813274877,World Scientific Publishing Co. Pte. Ltd.,6,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/11116,
,Principles Of Artificial Neural Networks: Basic Designs To Deep Learning (4Th Edition),Graupe Daniel,CSE,2019,,9789811201226,World Scientific Publishing Co. Pte. Ltd.,6,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11306,
,Game Theoretic Analysis,Petrosyan Leon A Et Al,CSE,2019,,9789811202001,World Scientific Publishing Co. Pte. Ltd.,6,178,13937.4,https://www.worldscientific.com/worldscibooks/10.1142/11326,
,Concurrency Control And Recovery In Oltp Systems: High Scalability And Availability,Cai Peng & Zhou Aoying,CSE,2019,,9789813279223,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11242,
,Essential Topics Of Managing Information Systems,Xu Jun,CSE,2019,,9789811213557,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11647,
,Marine Big Data,Huang Dongmei Et Al,CSE,2019,,9789811202483,World Scientific Publishing Co. Pte. Ltd.,6,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/11337,
,Securecsocial: Secure Cloud-Based Social Network,Atrey Pradeep K Et Al,CSE,2019,,9789811205910,World Scientific Publishing Co. Pte. Ltd.,6,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11433,
,Fuzzy Logic-Based Material Selection And Synthesis,Babanli Mustafa B,CSE,2019,,9789813276567,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11164,
,Cooperative Innovation: Science And Technology Policy,Betz Frederick,CSE,2019,,9789813238695,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10951,
,Syntactic Pattern Recognition,Flasinski Mariusz,CSE,2019,,9789813278462,World Scientific Publishing Co. Pte. Ltd.,6,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11216,
,Robotic Intelligence,Sheu Phillip C-Y,CSE,2019,,9789811203473,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11361,
,Introduction To Computer Simulations For Integrated Stem College Education,Hafez Mohamed & Tavernetti William,CSE,2019,,9789811210761,World Scientific Publishing Co. Pte. Ltd.,6,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/11542,
,"Elementary Approach To Design And Analysis Of Algorithms, An",Vermani Lekh Raj Et Al,CSE,2019,,9781786346759,World Scientific Publishing Co. Pte. Ltd.,6,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/q0201,
,Advanced Artificial Intelligence 2Nd Ed,Shi Zhongzhi,CSE,2020,,9780000988409,World Scientific Publishing Co. Pte. Ltd.,6,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/11295,
,Big Data And The Computable Society: Algorithms And People In The Digital World,Talia Domenico,CSE,2020,,9780000988454,World Scientific Publishing Co. Pte. Ltd.,6,895,895,https://www.worldscientific.com/worldscibooks/10.1142/q0206,
,Deep Learning Neural Networks: Design And Case Studies,Graupe Daniel,CSE,2020,,9780000988546,World Scientific Publishing Co. Pte. Ltd.,6,1295,1295,https://www.worldscientific.com/worldscibooks/10.1142/10190,
,Game Theory And Mechanism Design,Narahari Y,CSE,2020,,9780000988706,World Scientific Publishing Co. Pte. Ltd.,6,1795,1795,https://www.worldscientific.com/worldscibooks/10.1142/8902,
,Mathematical Analysis For Machine Learning And Data Mining,Simovici Dan,CSE,2020,,9780000988898,World Scientific Publishing Co. Pte. Ltd.,6,1795,1795,https://www.worldscientific.com/worldscibooks/10.1142/10702,
,Principles Of Artificial Neural Networks: Basic Designs To Deep Learning (4Th Edition),Graupe Daniel,CSE,2020,,9780000988997,World Scientific Publishing Co. Pte. Ltd.,6,1595,1595,https://www.worldscientific.com/worldscibooks/10.1142/11306,
,Toward Sustainable And Economic Smart Mobility: Shaping The Future Of Smart Cities,Eiza Max Et Al,CSE,2020,,9781786347855,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0233,
,Clustering And Outlier Detection For Trajectory Stream Data,"Mao Jiali, Jin Cheqing & Zhou Aoying",CSE,2020,,9789811210457,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11555,
,Load Balance For Distributed Real-Time Computing Systems,Fang Junhua Et Al,CSE,2020,,9789811216145,World Scientific Publishing Co. Pte. Ltd.,6,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11709,
,Cyber Security Practitioner's Guide,Jahankhani Hamid,CSE,2020,,9789811204456,World Scientific Publishing Co. Pte. Ltd.,6,178,13937.4,https://www.worldscientific.com/worldscibooks/10.1142/11390,
,"Introduction To Pattern Recognition: Statistical, Structural, Neural And Fuzzy Logic Approaches",Kandel Abraham Et Al,CSE,2020,,9780000988812,World Scientific Publishing Co. Pte. Ltd.,6,995,995,https://www.worldscientific.com/worldscibooks/10.1142/3641,
,Pattern Recognition And Big Data,Pal Sankar Kumar & Pal Amita,CSE,2020,,9780000988973,World Scientific Publishing Co. Pte. Ltd.,6,1595,1595,https://www.worldscientific.com/worldscibooks/10.1142/10153,
,Pattern Recognition From Classical To Modern Approaches,Sankar K Pal  & Amita Pal,CSE,2020,,9780000988966,World Scientific Publishing Co. Pte. Ltd.,6,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/4755,
,A First Look Graph Theory,"Jussen, Bernhard/ Targoff,Ramie",CSE,2020,,9780000989284,World Scientific Publishing Co. Pte. Ltd.,6,995,995,https://www.worldscientific.com/worldscibooks/10.1142/1280,
,Logic And Language Models For Computer Science (Third Edition),Richards Dana & Hamburger Henry,CSE,2020,,9780000988850,World Scientific Publishing Co. Pte. Ltd.,6,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/10687,
,"Artificial Intelligence In Highway Location And Alignment Optimization: Applications Of Genetic Algorithms In Searching, Evaluating, And Optimizing Highway Location And Alignments",Kang Min-Wook Et Al,CSE,2020,,9789813272804,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11059,
,Biological Language Model: Theory And Application,Dong Qiwen Et Al,CSE,2020,,9789811212949,World Scientific Publishing Co. Pte. Ltd.,6,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11629,
,Ad Hoc And Sensor Networks:Theory And Applications 2Nd Ed,"Carlos De Morais Cordeiro, Dharma Prakash Agrawal",CSE,2020,,9780000988010,World Scientific Publishing Co. Pte. Ltd.,6,795,795,https://www.worldscientific.com/worldscibooks/10.1142/8066,
,Cryptology For Engineers: An Application-Oriented Mathematical Introduction,Robert Schmied,CSE,2020,,9780000989222,World Scientific Publishing Co. Pte. Ltd.,6,995,995,https://www.worldscientific.com/worldscibooks/10.1142/11492,
,Fundamentals Of Quantum Information (Extended Edition),Sagawa Hiroyuki Et Al,CSE,2020,,9789811227219,World Scientific Publishing Co. Pte. Ltd.,6,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/12016,
,Applied Artificial Neural Network Methods for Engineers and Scientists: Solving Algebraic Equations*,Snehashish Chakraverty and Sumit Kumar Jeswal,CSE,2021,,9780000989970,World Scientific Publishing Co. Pte. Ltd.,6,1450,1450,https://www.worldscientific.com/worldscibooks/10.1142/12097,
,Communication and the Computer Sciences, Zapirain,CSE,2018,,9789535123552,Intech,6,125,,,
,Communication Systems And Technologies New Approaches (HB),Abrao T.,CSE,2018,,9789535123460,Intech,6,125,,,
,Aspects of Communication Technologies,Aldebaro Klautau et al.,CSE,2018,,9789535123064,Intech,6,104.95,,,
,Digital Signal Processing and Spectral Analysis for Scientists (HB),Alessio,CSE,2016,,9783319254661,Springer,6,109.99,,,
,Fundamentals Of Speech Enhancement (PB),Bonesty J.,CSE,2018,,9783319745237,Springer,6,49.99,,,
,Wave Propagation Concepts For Near Future Telecommunication Systems (HB),Costanzo S,CSE,2018,,9789535131274,Intech,6,125,,,
,Digital Twin Technologies And Smart Cities (PB),Farsi M.,CSE,2020,,9783030187347,Springer,6,99.99,,,
,Radar Signal Processing For Autonomous Driving (Pb 2020),Gamba J,CSE,2020,,9789811391958,Springer,6,79.99,,,
,Problems and Solutions in Communication Systems,Gopal R.,CSE,2018,,9788123911465,CBS,6,265,,,
,Pattern Recognition And Computational Intelligence Techniques Using Matlab (PB),Gopi E.S.,CSE,2020,,9783030222758,Springer,6,84.99,,,
,Microwave Systems And Applications (HB),Goudos S.K.,CSE,2018,,9789535128670,Intech,6,150,,,
,Fibre Optic Technoogies And Technologies (HB),Harun S.W.,CSE,2018,,9789535123453,Intech,6,125,,,
,"Intelligent Transportation Systems 802. 11 Based Vehicular Communications, 2e (HB)",Hasan S.F.,CSE,2018,,9783319640563,Springer,6,129.99,,,
,Visible Light Communications,Jin-Yuan Wang,CSE,2018,,9789535134077,Intech,6,125,,,
,"Optical Fiber Communications, 5e (SIE) (PB) ",Keiser G.,CSE,2019,,9781259006876,McGraw Hill (CBS),6,825,,,
,Digital Signal Processing in Audio and Acoustical Engineering (HB),Li,CSE,2019,,9781466593886,Taylor & Francis (CRC),6,121,,,
,Modern Antenna Systems (HB),Matin M. A.,CSE,2018,,9789535129257,Intech,6,125,,,
,"Data Science: Theory, Analysis and Applications (HB)",Memon,CSE,2020,,9780367208615,Taylor & Francis (CRC),6,110,,,
,Wireless Networks and Communications Present And Future (HB),Naruephiphat W.,CSE,2018,,9789535118701,Intech,6,150,,,
,Optical Communication Technology,Pedro Pinho,CSE,2018,,9789535134176,Intech,6,125,,,
,Cellular Networking - Innovations in Communication Technologies,Perez,CSE,2018,,9789535123705,Intech,6,125,,,
,Wireless Sensor Networks - Insights and Innovations,Philip Sallis,CSE,2018,,9789535135616,Intech,6,125,,,
,Cyber Security The Lifeline Of Information And Communication Technology (PB),Prasad R.,CSE,2020,,9783030317058,Springer,6,99.99,,,
,Optical Fiber and Wireless Communications,Rastislav Roka,CSE,2018,,9789535132752,Intech,6,150,,,
,Antenna Arrays And Beam Formation (HB),Shbat M.,CSE,2018,,9789535131458,Intech,6,125,,,
,Global Navigation Satellite Systems -Current and Future Uses,Shuanggen Jin,CSE,2018,,9789535123859,Intech,6,125,,,
,Introduction To Digital Communications 2Ed (Hb 2021),Speidel J.,CSE,2021,,9783030673567,SPRINGER EXCLUSIVE(CBS),6,99.99,,,
,Trends in Research on Microstrip Antennas,Sudipta Chattopadhyay,CSE,2018,,9789535136019,Intech,6,125,,,
,Underwater Acoustic Signal Processing Modeling Detection And Estimation (HB) ,Abraham D A,CSE,2019,,9783319929811,SPRINGER,6,199.99,,,
,Quantum Like Models For Information Retrieval And Decision Making (PB),Aerts D.,CSE,2019,,9783030259150,SPRINGER,6,84.99,,,
,Operating Systems A Design Oriented Approach (PB),Crowley C.,CSE,2019,,9780074635513,McGraw Hill (CBS),6,1120,,,
,Data Science and Predictive Analytics (HB),Dinov,CSE,2018,,9783319723464,Springer,6,79.99,,,
,Guide to Graph Algorithms (HB),Erciyes ,CSE,2018,,9783319732343,Springer,6,69.99,,,
,"Data Analysis with R, 2e (PB)",Fischetti,CSE,2018,,9781788393720,Packt Pub,6,1499,,,
,Pattern Recognition And Computational Intelligence Techniques Using Matlab (PB),Gopi E.S.,CSE,2020,,9783030222758,Springer,6,84.99,,,
,"In-line / On-line Fundamentals of Internet and The World Wide Web, 2e (PB)",Greenlaw R.,CSE,2019,,9780070611139,McGraw Hill (CBS),6,980,,,
,"Computer Organization, 5e (PB)",Hamacher C.,CSE,2018,,9789339212131,McGraw Hill (CBS),6,810,,,
,"Computer Organization and Embedded Systems, 6e (IE) (PB)",Hamacher G.,CSE,2012,,9789339218317,McGraw Hill (CBS),6,885,,,
,Artificial Intelligence Techniques For Satellite Image Analysis (Pb 2020),Hemanth D J,CSE,2020,,9783030241803,Springer,6,99.99,,,
,"Advanced Computer Architecture Parallelism Scalability Programmability, 3e (PB)",Hwang K.,CSE,2018,,9789339220921,McGraw Hill (CBS),6,940,,,
,Computer Architecture and Parallel Processing (PB),Hwang K.,CSE,2019,,9781259029141,McGraw Hill (CBS),6,1070,,,
,"Time-Space, Spiking Neural Networks and Brain-Inspired Artificial Intelligence (HB)",Kasabov,CSE,2019,,9783662577134,Springer,6,219.99,,,
,Introduction To Numerical Methods For Variational Problems (PB),Langtangen H.P.,CSE,2019,,9783030237905,SPRINGER,6,49.99,,,
,Programming and Engineering Computing with MATLAB 2019 (PB),Lee,CSE,2019,,9781630572976,Taylor & Francis,6,59,,,
,Data Structures (SIE) (PB),Lipschutz S.,CSE,2019,,9781259029967,McGraw Hill (CBS),6,599,,,
,"Elements of Discrete Mathematics A Computer Oriented Approach, 4e (PB)",Liu C.L.,CSE,2019,,9781259006395,McGraw Hill (CBS),6,680,,,
,Autonomy and Unmanned Vehicles (HB),MahmoudZadeh,CSE,2019,,9789811322440,Springer,6,119.99,,,
,Cybersecurity and Privacy in Cyber-Physical Systems (HB),Maleh,CSE,2019,,9781138346673,Taylor & Francis (CRC),6,99.99,,,
,Advances in Intelligent Computing (HB),Mandal,CSE,2019,,9789811089732,Springer,6,119.99,,,
,Sql And Nosql Databases Models Languages Consistency Options And Architectures For Big Data Management (PB),Meier A.,CSE,2019,,9783658245481,Springer,6,42.05,,,
,Handbook of Applied Cryptography (HB) ,Menezes,CSE,2018,,9781138385979,Taylor & Francis,6,3499,,,
,Autodesk AutoCAD Architecture 2020 Fundamentals (PB),Moss,CSE,2019,,9781630572648,Taylor & Francis,6,51,,,
,Numerical Verification Methods And Computer Assisted Proofs For Partial Differential Equations (PB),Nakao M.T.,CSE,2019,,9789811376719,SPRINGER,6,84.99,,,
,"Digital Media, Projection Design & Technology for Theatre (PB)",Oliszewski,CSE,2018,,9781138954342,Taylor & Francis (CRC),6,36.99,,,
,Parallel Programming In C With MPI and Openmp (PB),Quinn M.J.,CSE,2020,,9780070582019,McGraw Hill (CBS),6,1120,,,
,"Database Management Systems, 3e (PB)",Ramakrishnan R.,CSE,2019,,9789339213114,McGraw Hill (CBS),6,999,,,
,Introduction to Finite Element Analysis Using Solidworks Simulation 2019 (PB),Shih,CSE,2019,,9781630572358,Taylor & Francis,6,51,,,
,Al in Cybersecurity (HB),Sikos,CSE,2019,,9783319988412,Springer,6,139.99,,,
,"The Algorithm Design Manual, 3e (HB)",Skiena S S,CSE,2020,,9783030542559,Springer,6,79.99,,,
,Practical Data Science (PB),Vermeulen,CSE,2018,,9781484230534,Springer,6,49.99,,,
,Digital Signal Processing A Primer With Matlab (HB),Abood S I,CSE,2020,,9780367444938,Taylor & Francis,6,110,,,
,"Radar for Indoor Monitoring: Detection, Classification, and Assessment (PB)",Amin,CSE,2018,,9781138746091,Taylor & Francis (CRC),6,68.99,,,
,"Fundamentals of Power Semiconductor Devices, 2e (HB)",Baliga,CSE,2019,,9783319939872,Springer,6,129.99,,,
,High Speed Digital System Design Art Science And Experience (Pb 2020),Belous A.,CSE,2020,,9783030254117,Springer,6,109.99,,,
,"Energy Storage, Grid Integration, Energy Economics, and the Environment (HB)",Belu,CSE,2020,,9780367261405,Taylor & Francis (CRC),6,74.99,,,
,Computational Intelligence And Optimization Methods For Control Engineering (PB),Blondin M.J.,CSE,2019,,9783030254483,SPRINGER,6,84.99,,,
,"Microwave, Radar & RF Engineering (HB)",Chaturvedi,CSE,2018,,9789811079641,Springer,6,119.99,,,
,High Speed and Lower Power Technologies Electronics and Photonics (HB),Choi J H,CSE,2019,,9780815374411,Taylor & Francis,6,120,,,
,"Handbook of Optoelectronics: Concepts, Devices, and Techniques, 3 Vols. Set, 2e (HB)",Dakin,CSE,2018,,9781482241723,Taylor & Francis (CRC),6,425,,,
,Fault Diagnosis and Detection (HB),Demetgul M.,CSE,2018,,9789535132035,Intech,6,150,,,
,Wireless Personal Communications (HB),El-Bendary,CSE,2018,,9789811071300,Springer,6,114.99,,,
,Radar Signal Processing For Autonomous Driving (Pb 2020),Gamba J,CSE,2020,,9789811391958,Springer,6,79.99,,,
,Photonics and Fiber Optics: Foundations and Applications (HB),Gangopadhyay,CSE,2020,,9780367134570,Taylor & Francis (CRC),6,150,,,
,Microelectronics And Signal Processing Advanced Concepts And Applications (HB),Goel S.,CSE,2021,,9780367640125,Taylor & Francis,6,110,,,
,"Electric Energy Systems, 2e (HB)",Gomez-Exposito,CSE,2018,,9781138724792,Taylor & Francis (CRC),6,120,,,
,Signal Processing Techniques For Power Efficient Wireless Communication Systems Practical Approaches For Rf Impairments Reduction (Pb 2020),Gregorio F,CSE,2020,,9783030324391,Springer,6,84.99,,,
,Microwave Electronics (Pb 2018),Grigoriev A D,CSE,2018,,9783030098582,Springer,6,84.99,,,
,Mechatronic Systems and Process Automation (HB),Kaltjob P,CSE,2018,,9780815370796,Taylor & Francis,6,120,,,
,"Optical Fiber Communications, 5e (SIE) (PB) ",Keiser G.,CSE,2019,,9781259006876,McGraw Hill (CBS),6,825,,,
,Electromechanical Energy Conversion (HB),Kocabiyikoglu Z U,CSE,2021,,9780367322670,Taylor & Francis,6,89.99,,,
,Microwave Engineering (PB),Krishnamurthi,CSE,2019,,9789388178723,CBS,6,415,,,
,"Introduction To Logic Circuits & Logic Design With VHDL, 2e (HB)",Lameres B.J.,CSE,2019,,9783030124885,SPRINGER,6,69.99,,,
,Antennas Rigorous Methods  of Analysis and Synthesis (HB),Levin B.,CSE,2021,,9780367489236,TAYLOR & FRANCIS EXCLUSIVE(CBS),6,64.99,,,
,Digital Signal Processing in Audio and Acoustical Engineering (HB),Li,CSE,2019,,9781466593886,Taylor & Francis (CRC),6,121,,,
,Mems (PB),Mahalik N.P.,CSE,2019,,9780070634459,McGraw Hill (CBS),6,1400,,,
,Nanoelectronic Coupled Problems Solutions (PB),Maten E.J.W.T.,CSE,2019,,9783030307288,SPRINGER,6,64.99,,,
,Biosensors: The State of the Art,Multiple Contributors,CSE,2018,,9789535118411,Intech,6,180,,,
,Micromechanics and Microsensors - Research Collection,Multiple Contributors,CSE,2017,,9789535118756,Intech,6,150,,,
,"AC Motor Control and Electrical Vehicle Applications, 2e (HB)",Nam,CSE,2019,,9781138712492,Taylor & Francis (CRC),6,130,,,
,Optoelectronics - Advanced Device Structures,Pyshkin,CSE,2018,,9789535133698,Intech,6,150,,,
,Elecrtrochemical Sensors Technology (HB),Rahman M M,CSE,2018,,9789535131939,Intech,6,125,,,
,Applied Numerical Methods for Engineers (HB),Rao R R,CSE,2017,,9781781548240,Auris,6,120,,,
,"Satellite Communications, 4e (PB)",Roddy D.,CSE,2019,,9780070077850,McGraw Hill (CBS),6,730,,,
,"Circuits, Systems and Signal Processing (HB)",Roy,CSE,2018,,9789811069185,Springer,6,89.99,,,
,VLSI Design (PB),Sahu P.P.,CSE,2018,,9781259029844,McGraw Hill (CBS),6,549,,,
,"Fundamentals of Photonics, 2e (HB)",Saleh,CSE,2018,,9788126537747,John Wiley (WSE & Exclusive Indian Spl. Price Titles),6,1995,,,
,Wireless Power Transfer For Electric Vehicles Foundations And Design Approach (Pb 2020),Trivino-Cabrera A,CSE,2020,,9783030267087,Springer,6,79.99,,,
,Digital and Statistical Signal Processing (HB),Veloni,CSE,2019,,9781138580060,Taylor & Francis (CRC),6,105,,,
,5G and E-Band Communiation Circuits in Deep-Scaled CMOS (HB),Vigilante,CSE,2018,,9783319726458,Springer,6,119.99,,,
,"Communication Networks Fundamental Concepts and Key Architectures, 2e (PB)",Widjaja I.,CSE,2019,,9780070595019,McGraw Hill (CBS),6,1080,,,
,Nano-CMOS Design for Manufacturability (HB),Wong,CSE,2009,,9780470112809,John Wiley (Original),6,138.95,,,
,Design Control And Applications of Mechatronic Systems In Engineering (HB),Yildirim S.,CSE,2018,,9789535131250,Intech,6,125,,,
,"Assignment and Thesis Writing, 4e (PB)",anderson,CSE,2019,,9788126530755,John Wiley (WSE & Exclusive Indian Spl. Price Titles),6,695,,,
,"Writing Matters A Handbook For Writing And Research, 3e (PB)",Howard R.M.,CSE,2019,,9789353162146,McGraw Hill (CBS),6,675,,,
,Lord Kabir (HB),Malhotra S.,CSE,2000,,9788123906843,CBS HB,6,795,,,
