id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Re-Mapping World Literature,"Müller, Gesine / Locane, Jorge J. / Loy, Benja",HSS,2018,,9783110549522,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110549577,
,Quantitative Analysis Of Dependency Structures,"Liu, Haitao / Jiang, Jingyang",HSS,2018,,9783110565775,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110573565,
,Handbook Of The American Novel Of The Nineteenth Century,"Gerhardt, Christine",HSS,2018,,9783110480818,De Gruyter,8,205.95,18967.995,http://www.degruyter.com/isbn/9783110481327,
,Memorization And The Compound-Phrase Distinction,"Schlechtweg, Marcel",HSS,2018,,9783110568622,De Gruyter,8,113.95,10494.795,http://www.degruyter.com/isbn/9783110570861,
,Knowledge And Scientific And Religious Belief,"Weingartner, Paul",HSS,2018,,9783110584431,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110585797,
,Metamathematics And The Philosophical Tradition,"Boos, William",HSS,2018,,9783110572216,De Gruyter,8,107.95,9942.195,http://www.degruyter.com/isbn/9783110572452,
,Kant’S Deduction From Apperception,"Schulting, Dennis",HSS,2018,,9783110582697,De Gruyter,8,111.95,10310.595,http://www.degruyter.com/isbn/9783110584301,
,Non-Prototypical Reduplication,Na,HSS,2018,,9783110597004,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110599329,
,Perturbatory Narration In Film,"Schlickers, Sabine / Toro, Vera",HSS,2018,,9783110560824,De Gruyter,8,82.95,7639.695,http://www.degruyter.com/isbn/9783110566574,
,From Chaos To Catastrophe?,"Pfeiffer, K. Ludwig",HSS,2018,,9783110579345,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110581836,
,Phonological Typology,"Plank, Frans / Hyman, Larry M.",HSS,2018,,9783110449709,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110451931,
,Goethe’S Faust And The Divan Of ?Afi?,"Michaeli, Hiwa",HSS,2019,,9783110661569,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110661576,
,Movement And Time In The Cyberworld,"Eldred, Michael",HSS,2019,,9783110657302,De Gruyter,8,113.95,10494.795,http://www.degruyter.com/isbn/9783110661033,
,What Philosophers Should Know About Truth,"Stoutland, Fred",HSS,2019,,9783110618242,De Gruyter,8,113.95,10494.795,http://www.degruyter.com/isbn/9783110620788,
,"World Literature, Cosmopolitanism, Globality","Müller, Gesine / Siskind, Mariano",HSS,2019,,9783110641035,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110641134,
,Philosophy Of Music,"Martinelli, Riccardo",HSS,2019,,9783110624496,De Gruyter,8,82.95,7639.695,http://www.degruyter.com/isbn/9783110627411,
,Reading David Hume?S Of The Standard Of Taste,"Babich, Babette",HSS,2019,,9783110585346,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110585575,
,"Orpus Linguistics, Context And Culture","Wiegand, Viola / Mahlberg, Michaela",HSS,2019,,9783110486728,De Gruyter,8,113.95,10494.795,http://www.degruyter.com/isbn/9783110489071,
,Risk And The English Novel,"Hoydis, Julia",HSS,2019,,9783110614862,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110615418,
,Experiencing Ethics With Sterne And Musil,"Estrada, Jorge",HSS,2019,,9783110655643,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110656947,
,A Pragmatic Approach To Agency In Group Activity,Herman Witzel,HSS,2019,,9783110628111,De Gruyter,8,82.95,7639.695,http://www.degruyter.com/isbn/9783110628623,
,Cosmopolitan Responsibility,"Heilinger, Jan-Christoph",HSS,2019,,9783110600780,De Gruyter,8,69.95,6442.395,http://www.degruyter.com/isbn/9783110612271,
,Experiments In Focus,"Featherston, Sam / Hörnig, Robin / Wietersheim, Sophie Von / Winkler, Susanne",HSS,2019,,9783110618402,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110623093,
,Staging Doubt,"Pawlita, Leonie",HSS,2019,,9783110660555,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110660586,
,The Edginess Of Silence,"Trinh, Tue",HSS,2019,,9783110634471,De Gruyter,8,92.95,8560.695,http://www.degruyter.com/isbn/9783110637465,
,Anti/Idealism: Re-Interpreting A German Discourse,Juliana De Albuquerque,HSS,2019,,9783110582246,De Gruyter,8,99.95,9205.395,http://www.degruyter.com/isbn/9783110586602,
,Contemporary German Crime Fiction,"Kniesche, Thomas W.",HSS,2019,,9783110426557,De Gruyter,8,24.95,2297.895,http://www.degruyter.com/isbn/9783110426601,
,Ontology: Laying The Foundations,"Hartmann, Nicolai",HSS,2019,,9783110624366,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110627350,
,Sign Multilingualism,"Webster, Jenny / Zeshan, Ulrike",HSS,2019,,9781501511585,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9781501503528,
,"Arts Of Connection: Poetry, History, Epochality",Karen S. Feldman,HSS,2019,,9783110630589,De Gruyter,8,80.95,7455.495,http://www.degruyter.com/isbn/9783110631494,
,Symbolism 2019,"Ahrens, Rüdiger / Kläger, Florian / Stierstorfer, Klaus",HSS,2019,,9783110667486,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110634952,
,Figuring It Out,"Englebretsen, George",HSS,2019,,9783110621631,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110624458,
,Poem Unlimited,"Kerler, David / Müller, Timo",HSS,2019,,9783110592405,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110594874,
,Responsibility For Refugee And Migrant Integration,"Heilinger, Jan-Christoph / Alisic, Eva / Kehoe, S. Karly",HSS,2019,,9783110623369,De Gruyter,8,51.95,4784.595,http://www.degruyter.com/isbn/9783110628746,
,Polarization,"Fortuna, Alan",HSS,2019,,9783110662481,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110664775,
,Semantics - Sentence And Information Structure,"Portner, Paul / Maienborn, Claudia / Heusinger, Klaus Von",HSS,2019,,9783110587227,De Gruyter,8,34.95,3218.895,http://www.degruyter.com/isbn/9783110589863,
,Semantics - Theories,"Maienborn, Claudia / Heusinger, Klaus / Portner, Paul",HSS,2019,,9783110587036,De Gruyter,8,34.95,3218.895,http://www.degruyter.com/isbn/9783110589245,
,"Semantics - Typology, Diachrony And Processing","Heusinger, Klaus / Maienborn, Claudia / Portner, Paul",HSS,2019,,9783110587241,De Gruyter,8,34.95,3218.895,http://www.degruyter.com/isbn/9783110589825,
,On The Subject Of English,"Widdowson, Henry",HSS,2020,,9783110616866,De Gruyter,8,99.95,9205.395,http://www.degruyter.com/isbn/9783110619669,
,"Quo Vadis, Metaphysics?","Szatkowski, Miroslaw",HSS,2020,,9783110662498,De Gruyter,8,109.95,10126.395,http://www.degruyter.com/isbn/9783110664812,
,Handbook Of Communication In The Legal Sphere,"Visconti, Jacqueline",HSS,2018,,9781614516699,De Gruyter Mouton,8,205.95,18967.995,http://www.degruyter.com/isbn/9781614514664,
,Trends In Iranian And Persian Linguistics,"Korangy, Alireza / Miller, Corey",HSS,2018,,9783110453461,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110455793,
,The Morphosyntax Of Albanian And Aromanian Varieties,"Manzini, M. Rita / Savoia, Leonardo",HSS,2018,,9781501514326,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9781501505140,
,Handbook Of Comparative And Historical Indo-European Linguistics,"Klein, Jared / Joseph, Brian / Fritz, Matthias",HSS,2018,,9783110540369,De Gruyter Mouton,8,340,31314,http://www.degruyter.com/isbn/9783110542431,
,Levels In Clause Linkage,"Tsunoda, Tasaku",HSS,2018,,9783110516777,De Gruyter Mouton,8,240,22104,http://www.degruyter.com/isbn/9783110519242,
,Multidisciplinary Perspectives On Multilingualism,"Montanari, Simona / Quay, Suzanne",HSS,2019,,9781501516504,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9781501507984,
,How Epistemic Modifiers Emerge,"Maché, Jakob",HSS,2019,,9783110400564,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110411027,
,"Language History, Language Change, And Language Relationship","Hock, Hans Henrich / Joseph, Brian D.",HSS,2019,,9783110609691,De Gruyter Mouton,8,30.95,2850.495,http://www.degruyter.com/isbn/9783110613285,
,The Language Situation In China,"Yuming, Li / Wei, Li",HSS,2019,,9781501517440,De Gruyter Mouton,8,133.95,12336.795,http://www.degruyter.com/isbn/9781501511721,
,Current Approaches To Syntax,"Kertész, András / Moravcsik, Edith / Rákosi, Csilla",HSS,2019,,9783110538212,De Gruyter Mouton,8,280,25788,http://www.degruyter.com/isbn/9783110540253,
,"A Descriptive Grammar Of Hindko, Panjabi, And Saraiki","Conners, Thomas J. / Bashir, Elena",HSS,2019,,9781614512967,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9781614512257,
,Murrinhpatha Morphology And Phonology,"Mansfield, John",HSS,2019,,9781501511394,De Gruyter Mouton,8,123.95,11415.795,http://www.degruyter.com/isbn/9781501503306,
,Variation In Indonesian Sign Language,"Palfreyman, Nick",HSS,2019,,9781501513398,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9781501504822,
,A Grammar Qaqet,Birgit Hellwig,HSS,2019,,9783110613346,De Gruyter Mouton,8,154.95,14270.895,http://www.degruyter.com/isbn/9783110613346,
,A Multimodal Study Of Sarcasm In Interactional Humor,Sabina Tabacaru,HSS,2019,,9783110625899,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110629446,
,Conceptual Transfer As An Areal Factor,"Siebenhütter, Stefanie",HSS,2019,,9781501515286,De Gruyter Mouton,8,123.95,11415.795,http://www.degruyter.com/isbn/9781501506642,
,Business Negotiations In Elf From A Cultural Linguistic Perspective,Milene Mendes De Oliveira,HSS,2020,,9783110626780,De Gruyter Mouton,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110630466,
,Un(Intended) Language Planning In A Globalising World: Multiple Levels Of Players At Work,"Chua Siew Kheng, Catherine",HSS,2018,,9783110518238,De Gruyter Open Poland,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110518269,
,The Unruly Womb In Early Modern English Drama,"Potter, Ursula A.",HSS,2019,,9781580443708,Medieval Institute Publications,8,80.95,7455.495,http://www.degruyter.com/isbn/9783110662016,
,"Ballads Of The North, Medieval To Modern: Essays Inspired By Larry Syndergaard",Sandra Ballif,HSS,2019,,9781580443630,Medieval Institute Publications,8,88.95,8192.295,http://www.degruyter.com/isbn/9783110661934,
,"History Of Reading, A",Steven Roger Fischer,HSS,2019,,9781789140682,Reaktion Books,8,9.99,1073.925,http://www.reaktionbooks.co.uk/results.asp?NAT=false&STEM=true&sort=&SF1=keyword&ST1=9781789140682,
,Understanding Animals (Philosophy For Dog And Cat Lovers),Lars Svendsen,HSS,2019,,9781789141597,Reaktion Books,8,14.99,1611.425,http://www.reaktionbooks.co.uk/results.asp?NAT=false&STEM=true&sort=&SF1=keyword&ST1=9781789141597,
,The Haunted Horse-Kipling’S Greatest Ghost Stories ,Rudyard Kipling,HSS,2018,,9789387164703,Speaking Tiger,8,299,299,https://speakingtigerbooks.com/searched_book.php,
,Architectural Rhetoric In Shakespeare And Spenser,Jennifer C. Vaught,HSS,2019,,9781501517938,Medieval Institute Publications,8,89.95,8284.395,http://www.degruyter.com/isbn/9781501513152,
,Monsters In Society,"Merkelbach, Rebecca",HSS,2019,,9781501518362,Medieval Institute Publications,8,89.95,8284.395,http://www.degruyter.com/isbn/9781501514227,
,The Saga Of The Jómsvikings,"Finlay, Alison / Jóhannesdóttir, Þórdís Edda",HSS,2019,,9781580443135,Medieval Institute Publications,8,26.95,2482.095,http://www.degruyter.com/isbn/9781501514678,
,The Shapes Of Early English Poetry,"Weiskott, Eric / Dumitrescu, Irina",HSS,2019,,9781580443593,Medieval Institute Publications,8,97.95,9021.195,http://www.degruyter.com/isbn/9781580443609,
,Nonlinear Equations With Small Parameter,"Tarkhanov, Nikolai N., Glebov, Sergey G., Kiselev, Oleg M.",Mathematics,2018,,9783110533835,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110534979,
,Univalent Functions,"Thomas, Derek K. / Tuneski, Nikola / Vasudevarao, Allu",Mathematics,2018,,9783110560091,De Gruyter,8,94.95,8744.895,http://www.degruyter.com/isbn/9783110560961,
,Attractors And Methods,"Guo, Boling / Ling, Liming  / Ma, Yansheng / Yang, Hui",Mathematics,2018,,9783110586992,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110587265,
,Fractional Order Crowd Dynamics,"Chen, Yangquan / Cao, Kecai",Mathematics,2018,,9783110472813,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110473988,
,Optimal Methods For Ill-Posed Problems,"Tanana, Vitalii P. / Sidikova, Anna I.",Mathematics,2018,,9783110575736,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110577211,
,Ordinary Differential Equations,"Precup, Radu",Mathematics,2018,,9783110447422,De Gruyter,8,51.95,4784.595,http://www.degruyter.com/isbn/9783110447446,
,Geometry And Discrete Mathematics,"Fine, Benjamin / Gaglione, Anthony / Moldenhauer, Anja / Rosenberger, Gerhard / Spellman, Dennis",Mathematics,2018,,9783110521450,De Gruyter,8,39.95,3679.395,http://www.degruyter.com/isbn/9783110521504,
,Fundamentals Of Functions And Measure Theory,"Mikhalev, Alexander V. / Rodionov, Timofey V. / Zakharov, Valeriy K.",Mathematics,2018,,9783110550092,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110550962,
,Loss Data Analysis,"Gzyl, Henryk / Mayoral, Silvia / Gomes-Gonçalves, Erika",Mathematics,2018,,9783110516043,De Gruyter,8,61.95,5705.595,http://www.degruyter.com/isbn/9783110516074,
,Arithmetical Rings And Endomorphisms,Askar Tuganbaev,Mathematics,2019,,9783110658897,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110659825,
,"Abstract Algebra: Applications To Galois Theory, Algebraic Geometry, Representation Theory And Cryptography",Celine Carstensen-Opitz,Mathematics,2019,,9783110603934,De Gruyter,8,49.95,4600.395,http://www.degruyter.com/isbn/9783110603996,
,Almost Periodic And Almost Automorphic Solutions To Integro-Differential Equations,Marko Kostic,Mathematics,2019,,9783110641240,De Gruyter,8,116.95,10771.095,http://www.degruyter.com/isbn/9783110641851,
,Analysis With Mathematica: Vol 1 Single Variable Calculus,"Filipuk, Galina / Kozlowski, Andrzej",Mathematics,2019,,9783110590135,De Gruyter,8,59.95,5521.395,http://www.degruyter.com/isbn/9783110590142,
,Function Classes On The Unit Disc,"Pavlovic, Miroslav",Mathematics,2019,,9783110628449,De Gruyter,8,124.95,11507.895,http://www.degruyter.com/isbn/9783110630855,
,Handbook Of Fractional Calculus With Applications Series Vol 2: Fractional Differential Equations,"Kochubei, Anatoly / Luchko, Yuri",Mathematics,2019,,9783110570823,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110571660,
,Handbook Of Fractional Calculus With Applications: Volume 1 Basic Theory,Anatoly Kochubei,Mathematics,2019,,9783110570816,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110571622,
,Local Density Of Solutions To Fractional Equations,"Valdinoci, Enrico / Dipierro, Serena / Carbotti, Alessandro",Mathematics,2019,,9783110660692,De Gruyter,8,80.95,7455.495,http://www.degruyter.com/isbn/9783110664355,
,Real Analysis,"Markin, Marat V.",Mathematics,2019,,9783110600971,De Gruyter,8,64.95,5981.895,http://www.degruyter.com/isbn/9783110600995,
,Functional Analysis With Applications,"Georgiev, Svetlin G. / Zennir, Khaled",Mathematics,2019,,9783110657692,De Gruyter,8,68.95,6350.295,http://www.degruyter.com/isbn/9783110657722,
,Handbook Of Fractional Calculus With Applications: Volume 6 Applications In Control,Ivo Petráš,Mathematics,2019,,9783110570908,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110571745,
,"Handbook Of Fractional Calculus With Applications: Volume 7 Applications In Engineering, Life And Social Sciences, Part A",Dumitru Baleanu,Mathematics,2019,,9783110570915,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110571905,
," Handbook Of Fractional Calculus With Applications: Volume 8 Applications In Engineering, Life And Social Sciences, Part B",Dumitru Baleanu,Mathematics,2019,,9783110570922,De Gruyter,8,129.95,11968.395,http://www.degruyter.com/isbn/9783110571929,
,Combinatorial Functional Equations,"Liu, Yanpei",Mathematics,2019,,9783110623918,De Gruyter,8,124.95,11507.895,http://www.degruyter.com/isbn/9783110625837,
,Differential Equations A First Course On Ode And A Brief Introduction To Pde,"Ahmad, Shair / Ambrosetti, Antonio",Mathematics,2019,,9783110650037,De Gruyter,8,86.95,8008.095,http://www.degruyter.com/isbn/9783110652864,
,Game Theory And Partial Differential Equations,"Blanc, Pablo / Rossi, Julio Daniel",Mathematics,2019,,9783110619256,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110621792,
,Parabolic Equations With Irregular Data And Related Issues,"Le Bris, Claude / Lions, Pierre-Louis",Mathematics,2019,,9783110633139,De Gruyter,8,89.95,8284.395,http://www.degruyter.com/isbn/9783110635508,
,Periodic Differential Equations In The Plane,"Ortega, Rafael ",Mathematics,2019,,9783110550405,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110551167,
,"Algebraic Graph Theory: Morphisms, Monoids And Matrices 2Nd Revised Edition",Ulrich Knauer,Mathematics,2019,,9783110616125,De Gruyter,8,103.95,9573.795,http://www.degruyter.com/isbn/9783110617368,
,Ordinal Computability,"Carl, Merlin",Mathematics,2019,,9783110495621,De Gruyter,8,102.95,9481.695,http://www.degruyter.com/isbn/9783110496154,
,Maxwell’S Equations,"Langer, Ulrich / Pauly, Dirk / Repin, Sergey",Mathematics,2019,,9783110542646,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110543612,
,Numerical Analysis,"Heister, Timo / Rebholz, Leo G. / Xue, Fei",Mathematics,2019,,9783110573305,De Gruyter,8,42.95,3955.695,http://www.degruyter.com/isbn/9783110573329,
,Numerical Methods,"Karniadakis, George Em",Mathematics,2019,,9783110570830,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110571684,
,Space Time Methods,"Jussen, Bernhard / Targoff, Ramie",Mathematics,2019,,9783110547870,De Gruyter,8,123.95,11415.795,http://www.degruyter.com/isbn/9783110548488,
,Stochastic Models For Fractional Calculus,"Meerschaert, Mark M. / Sikorskii, Alla",Mathematics,2019,,9783110559071,De Gruyter,8,133.95,12336.795,http://www.degruyter.com/isbn/9783110560244,
,Nonlinear Evolution Equations,"Guo, Boling / Shao, Jing / Chen, Fei / Luo, Ting",Mathematics,2020,,9783110624670,De Gruyter,8,139.95,12889.395,http://www.degruyter.com/isbn/9783110624670,
,Zeta Functions Of Reductive Groups And Their Zeros,Weng Lin,Mathematics,2018,,9789813231528,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/10723,
,Derived Langlands: Monomial Resolutions Of Admissible Representations,Snaith Victor P,Mathematics,2018,,9789813275744,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11142,
,Maxwell Equation: Inverse Scattering In Electromagnetism,Isozaki Hiroshi,Mathematics,2018,,9789813232693,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10782,
,"Walk Through Weak Hyperstructures, A: Hv-Structures",Davvaz Bijan Et Al,Mathematics,2018,,9789813278868,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11229,
,Lipschitz Algebras (Second Edition),Weaver Nik,Mathematics,2018,,9789814740630,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/9911,
,"Geometry Of Spherical Space Form Groups, The (Second Edition)",Gilkey Peter B,Mathematics,2018,,9789813220782,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/10467,
,"Mereon Matrix, The: Everything Connected Through (K)Nothing",Kauffman Louis H Et Al,Mathematics,2018,,9789813233553,World Scientific Publishing Co. Pte. Ltd.,8,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/10805,
,Minimal Submanifolds And Related Topics (Second Edition),Xin Yuanlong,Mathematics,2018,,9789813236059,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/10880,
,Geometry Of Biharmonic Mappings: Differential Geometry Of Variational Methods,Urakawa Hajime,Mathematics,2018,,9789813236394,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10886,
,Numerical And Symbolic Computations Of Generalized Inverses,Wei Yimin Et Al,Mathematics,2018,,9789813238664,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/10950,
,Crowds In Equations: An Introduction To The Microscopic Modeling Of Crowds,Maury Bertrand Et Al,Mathematics,2018,,9781786345516,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/q0163,
,Eliminating The Universe: Logical Properties Of Natural Language,Keenan Edward L,Mathematics,2018,,9789814719834,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/9779,
,Mathematics Almost Everywhere: In Memory Of Solomon Marcus,Calude Cristian S Et Al,Mathematics,2018,,9789813237308,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10912,
,"Chemotaxis, Reaction, Network: Mathematics For Self-Organization",Suzuki Takashi,Mathematics,2018,,9789813237735,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10926,
,Grammar Of Complexity: From Mathematics To A Sustainable World,Dimitri Volchenkov,Mathematics,2018,,9789813232495,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10776,
,"Mathematical Music Theory: Algebraic, Geometric, Combinatorial, Topological And Applied Approaches To Understanding Musical Phenomena",Montiel Mariana Et Al,Mathematics,2018,,9789813235304,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10858,
,"Guide To Mathematical Methods For Physicists, A: Advanced Topics And Applications",Petrini Michela Et Al,Mathematics,2018,,9781786345486,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0162,
,Ludwig Faddeev Memorial Volume: A Life In Mathematical Physics,Ge Mo-Lin Et Al,Mathematics,2018,,9789813233768,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10811,
,K-12 Mathematics Education In Israel: Issues And Innovations,Movshovitz-Hadar Nitsa,Mathematics,2018,,9789813231184,World Scientific Publishing Co. Pte. Ltd.,8,162,12684.6,https://www.worldscientific.com/worldscibooks/10.1142/10741,
,Mathematics And Its Teaching In The Asia-Pacific Region,Vogeli Bruce R Et Al,Mathematics,2018,,9789813272125,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/11038,
,"Mathematics Coach Handbook, The",Posamentier Alfred S Et Al,Mathematics,2018,,9789813271708,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11028,
,"Mathematics Instruction: Goals, Tasks And Activities - Yearbook 2018, Association Of Mathematics Educators",Toh Pee Choon & Chua Boon Liang,Mathematics,2018,,9789813271661,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11027,
,"Theoretical And Practical Pedagogy Of Mathematical Music Theory: Music For Mathematics And Mathematics For Music, From School To Postgraduate Levels",Montiel Mariana Et Al,Mathematics,2018,,9789813228344,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10665,
,"Integration For Calculus, Analysis, And Differential Equations: Techniques, Examples, And Exercises",Markin Marat V,Mathematics,2018,,9789813275157,World Scientific Publishing Co. Pte. Ltd.,8,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/11035,
,Kurzweil-Stieltjes Integral: Theory And Applications,Tvrdy Milan Et Al,Mathematics,2018,,9789814641777,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/9432,
,Notes On The Binomial Transform: Theory And Table With Appendix On Stirling Transform,Boyadzhiev Khristo N,Mathematics,2018,,9789813234970,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10848,
,Advanced Mathematical And Computational Tools In Metrology And Testing Xi,Forbes Alistair Et Al,Mathematics,2018,,9789813274297,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/11100,
,Explorations In Numerical Analysis,Lambers James V & Robertson Amber S,Mathematics,2018,,9789813209978,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/10446,
,Optimization Theory: A Concise Introduction,Yong Jiongmin,Mathematics,2018,,9789813237643,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/10923,
,"Course In Analysis, A - Vol. Iv: Fourier Analysis, Ordinary Differential Equations, Calculus Of Variations",Jacob Niels & Evans Kristian P,Mathematics,2018,,9789813273511,World Scientific Publishing Co. Pte. Ltd.,8,188,14720.4,https://www.worldscientific.com/worldscibooks/10.1142/11078,
,Ordinary Differential Equations And Boundary Value Problems - Volume Ii: Boundary Value Problems,Graef John R Et Al,Mathematics,2018,,9789813274020,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11091,
,"Beyond The Triangle: Brownian Motion, Ito Calculus, And Fokker-Planck Equation - Fractional Generalizations",Umarov Sabir Et Al,Mathematics,2018,,9789813230910,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10734,
,Nonlinear Waves: A Geometrical Approach,Slavova Angela & Popivanov Petar,Mathematics,2018,,9789813271609,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11025,
,Multifractional Stochastic Fields: Wavelet Strategies In Multifractional Frameworks,Ayache Antoine,Mathematics,2018,,9789814525657,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/8917,
,Nonconventional Limit Theorems And Random Dynamics,Kifer Yuri & Hafouta Yeor,Mathematics,2018,,9789813235007,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10849,
,Fractional Quantum Mechanics,Laskin Nick,Mathematics,2018,,9789813223790,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10541,
,Weighted Inequalities Involving P-Quasiconcave Operators,Opic Bohumir Et Al,Mathematics,2018,,9789813239623,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10974,
